middleStim,rightStim1,rightStim2,leftStim1,leftStim2,stimNum,congruent,target,whichCondition,conditionText,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_condition_loop.thisRepN,task_condition_loop.thisTrialN,task_condition_loop.thisN,task_condition_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,prac_centerImg.started,prac_centerImg.stopped,prac_rightImg1.started,prac_rightImg1.stopped,prac_rightImg2.started,prac_rightImg2.stopped,prac_leftImg1.started,prac_leftImg1.stopped,prac_leftImg2.started,prac_leftImg2.stopped,prac_fixImg.started,prac_fixImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_stim_keyResp.rt,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,condition_keyResp.keys,condition_keyResp.rt,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,task_centerImg.started,task_centerImg.stopped,task_rightImg1.started,task_rightImg1.stopped,task_rightImg2.started,task_rightImg2.stopped,task_leftImg1.started,task_leftImg1.stopped,task_leftImg2.started,task_leftImg2.stopped,task_fixImg.started,task_fixImg.stopped,task_stim_keyResp.keys,task_stim_keyResp.rt,task_stim_keyResp.started,task_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,conditionComplete_key_resp.keys,conditionComplete_key_resp.rt,id,counterbalance,session,run,date,expName,psychopyVersion,frameRate,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,2,2,10,2,,,,,,,,,,,1.6322645290581164,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,702.9817200000398,703.1813503000885,702.9817200000398,703.1813503000885,702.9817200000398,703.1813503000885,702.9817200000398,703.1813503000885,702.9817200000398,703.1813503000885,702.9817200000398,702.9817200000398,['1'],[0.30731619987636805],702.9817200000398,702.9817200000398,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,2,3,11,3,,,,,,,,,,,1.9168336673346693,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,704.6675553000532,704.8695402001031,704.6675553000532,704.8695402001031,704.6675553000532,704.8695402001031,704.6675553000532,704.8695402001031,704.6675553000532,704.8695402001031,704.6675553000532,704.6675553000532,['1'],[0.5013447999954224],704.6675553000532,704.6675553000532,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,3,0,12,1,,,,,,,,,,,1.967935871743487,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,706.6290255999193,706.8342176000588,706.6290255999193,706.8342176000588,706.6290255999193,706.8342176000588,706.6290255999193,706.8342176000588,706.6290255999193,706.8342176000588,706.6290255999193,706.6290255999193,['1'],[0.38590170023962855],706.6290255999193,706.6290255999193,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,3,1,13,3,,,,,,,,,,,1.6793587174348696,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,708.6483277999796,708.850279700011,708.6483277999796,708.850279700011,708.6483277999796,708.850279700011,708.6483277999796,708.850279700011,708.6483277999796,708.850279700011,708.6483277999796,708.6483277999796,['1'],[0.5454885000362992],708.6483277999796,708.6483277999796,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,3,2,14,2,,,,,,,,,,,1.6993987975951905,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,710.3748563998379,710.5784326000139,710.3748563998379,710.5784326000139,710.3748563998379,710.5784326000139,710.3748563998379,710.5784326000139,710.3748563998379,710.5784326000139,710.3748563998379,710.3748563998379,['8'],[0.4218129999935627],710.3748563998379,710.3748563998379,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,41,1,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,3,3,15,0,,,,,,,,,,,1.9288577154308617,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,712.1281769000925,712.3306614998728,712.1281769000925,712.3306614998728,712.1281769000925,712.3306614998728,712.1281769000925,712.3306614998728,712.1281769000925,712.3306614998728,712.1281769000925,712.1281769000925,['8'],[0.3396777999587357],712.1281769000925,712.1281769000925,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,4,0,16,3,,,,,,,,,,,1.8216432865731462,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,714.1057051001117,714.3065391001292,714.1057051001117,714.3065391001292,714.1057051001117,714.3065391001292,714.1057051001117,714.3065391001292,714.1057051001117,714.3065391001292,714.1057051001117,714.1057051001117,['1'],[0.48247449984773993],714.1057051001117,714.1057051001117,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,4,1,17,1,,,,,,,,,,,1.5561122244488979,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,715.9703119001351,716.1744356001727,715.9703119001351,716.1744356001727,715.9703119001351,716.1744356001727,715.9703119001351,716.1744356001727,715.9703119001351,716.1744356001727,715.9703119001351,715.9703119001351,['1'],[0.4415952004492283],715.9703119001351,715.9703119001351,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,41,1,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,4,2,18,0,,,,,,,,,,,1.9228456913827654,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,717.5722738998011,717.7739141001366,717.5722738998011,717.7739141001366,717.5722738998011,717.7739141001366,717.5722738998011,717.7739141001366,717.5722738998011,717.7739141001366,717.5722738998011,717.5722738998011,['8'],[0.3665209002792835],717.5722738998011,717.5722738998011,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,4,3,19,2,,,,,,,,,,,1.9288577154308617,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,719.54556280002,719.7494451999664,719.54556280002,719.7494451999664,719.54556280002,719.7494451999664,719.54556280002,719.7494451999664,719.54556280002,719.7494451999664,719.54556280002,719.54556280002,['8'],[0.44229340041056275],719.54556280002,719.54556280002,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,41,1,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,5,0,20,0,,,,,,,,,,,1.8416833667334667,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,721.5217355997302,721.7225079997443,721.5217355997302,721.7225079997443,721.5217355997302,721.7225079997443,721.5217355997302,721.7225079997443,721.5217355997302,721.7225079997443,721.5217355997302,721.5217355997302,['8'],[0.41104849986732006],721.5217355997302,721.5217355997302,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,5,1,21,2,,,,,,,,,,,1.501002004008016,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,723.4074981999584,723.6112597999163,723.4074981999584,723.6112597999163,723.4074981999584,723.6112597999163,723.4074981999584,723.6112597999163,723.4074981999584,723.6112597999163,723.4074981999584,723.4074981999584,['8'],[0.4814704000018537],723.4074981999584,723.4074981999584,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,5,2,22,1,,,,,,,,,,,1.9809619238476952,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,724.9492347999476,725.1485603000037,724.9492347999476,725.1485603000037,724.9492347999476,725.1485603000037,724.9492347999476,725.1485603000037,724.9492347999476,725.1485603000037,724.9492347999476,724.9492347999476,['1'],[0.4576730001717806],724.9492347999476,724.9492347999476,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,5,3,23,3,,,,,,,,,,,1.9689378757515028,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,726.9789506001398,727.1828648997471,726.9789506001398,727.1828648997471,726.9789506001398,727.1828648997471,726.9789506001398,727.1828648997471,726.9789506001398,727.1828648997471,726.9789506001398,726.9789506001398,['1'],[0.6207869998179376],726.9789506001398,726.9789506001398,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,6,0,24,2,,,,,,,,,,,1.945891783567134,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,728.9951482000761,729.1979641001672,728.9951482000761,729.1979641001672,728.9951482000761,729.1979641001672,728.9951482000761,729.1979641001672,728.9951482000761,729.1979641001672,728.9951482000761,728.9951482000761,['8'],[0.37366849975660443],728.9951482000761,728.9951482000761,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,6,1,25,1,,,,,,,,,,,1.6472945891783568,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,730.9897747999057,731.1943085999228,730.9897747999057,731.1943085999228,730.9897747999057,731.1943085999228,730.9897747999057,731.1943085999228,730.9897747999057,731.1943085999228,730.9897747999057,730.9897747999057,['1'],[0.4012671001255512],730.9897747999057,730.9897747999057,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,6,2,26,3,,,,,,,,,,,1.9869739478957915,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,732.6860285997391,732.8904069000855,732.6860285997391,732.8904069000855,732.6860285997391,732.8904069000855,732.6860285997391,732.8904069000855,732.6860285997391,732.8904069000855,732.6860285997391,732.6860285997391,['1'],[0.5638820002786815],732.6860285997391,732.6860285997391,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,41,1,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,6,3,27,0,,,,,,,,,,,1.8376753507014028,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,734.7250099000521,734.9258381999098,734.7250099000521,734.9258381999098,734.7250099000521,734.9258381999098,734.7250099000521,734.9258381999098,734.7250099000521,734.9258381999098,734.7250099000521,734.7250099000521,['8'],[0.39173110015690327],734.7250099000521,734.7250099000521,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,41,1,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,7,0,28,0,,,,,,,,,,,1.5751503006012024,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,736.6098986999132,736.8137602000497,736.6098986999132,736.8137602000497,736.6098986999132,736.8137602000497,736.6098986999132,736.8137602000497,736.6098986999132,736.8137602000497,736.6098986999132,736.6098986999132,['8'],[0.3179468000307679],736.6098986999132,736.6098986999132,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,7,1,29,2,,,,,,,,,,,1.904809619238477,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,738.236316899769,738.4382919999771,738.236316899769,738.4382919999771,738.236316899769,738.4382919999771,738.236316899769,738.4382919999771,738.236316899769,738.4382919999771,738.236316899769,738.236316899769,['8'],[0.5394878000952303],738.236316899769,738.236316899769,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,7,2,30,3,,,,,,,,,,,1.9919839679358717,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,740.1885814000852,740.3896826999262,740.1885814000852,740.3896826999262,740.1885814000852,740.3896826999262,740.1885814000852,740.3896826999262,740.1885814000852,740.3896826999262,740.1885814000852,740.1885814000852,['1'],[0.534424299839884],740.1885814000852,740.1885814000852,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,7,3,31,1,,,,,,,,,,,1.9278557114228456,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,742.2253978997469,742.4263349999674,742.2253978997469,742.4263349999674,742.2253978997469,742.4263349999674,742.2253978997469,742.4263349999674,742.2253978997469,742.4263349999674,742.2253978997469,742.2253978997469,['1'],[0.5312425997108221],742.2253978997469,742.2253978997469,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,8,0,32,3,,,,,,,,,,,1.7324649298597194,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,744.1978469998576,744.4029576997273,744.1978469998576,744.4029576997273,744.1978469998576,744.4029576997273,744.1978469998576,744.4029576997273,744.1978469998576,744.4029576997273,744.1978469998576,744.1978469998576,['1'],[0.6460567000322044],744.1978469998576,744.1978469998576,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,41,1,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,8,1,33,0,,,,,,,,,,,1.785571142284569,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,745.9763718997128,746.1784632997587,745.9763718997128,746.1784632997587,745.9763718997128,746.1784632997587,745.9763718997128,746.1784632997587,745.9763718997128,746.1784632997587,745.9763718997128,745.9763718997128,['8'],[0.43535139970481396],745.9763718997128,745.9763718997128,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,8,2,34,1,,,,,,,,,,,1.8016032064128256,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,747.8031595000066,748.0047828997485,747.8031595000066,748.0047828997485,747.8031595000066,748.0047828997485,747.8031595000066,748.0047828997485,747.8031595000066,748.0047828997485,747.8031595000066,747.8031595000066,['1'],[0.3298268998041749],747.8031595000066,747.8031595000066,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,8,3,35,2,,,,,,,,,,,1.5060120240480963,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,749.6499696997926,749.8531359997578,749.6499696997926,749.8531359997578,749.6499696997926,749.8531359997578,749.6499696997926,749.8531359997578,749.6499696997926,749.8531359997578,749.6499696997926,749.6499696997926,['8'],[0.4607449001632631],749.6499696997926,749.6499696997926,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,9,0,36,1,,,,,,,,,,,1.5671342685370742,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,751.2041341001168,751.4067180999555,751.2041341001168,751.4067180999555,751.2041341001168,751.4067180999555,751.2041341001168,751.4067180999555,751.2041341001168,751.4067180999555,751.2041341001168,751.2041341001168,['1'],[0.3769802995957434],751.2041341001168,751.2041341001168,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,9,1,37,2,,,,,,,,,,,1.8116232464929858,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,752.8234855998307,753.0272173001431,752.8234855998307,753.0272173001431,752.8234855998307,753.0272173001431,752.8234855998307,753.0272173001431,752.8234855998307,753.0272173001431,752.8234855998307,752.8234855998307,['8'],[0.30922699999064207],752.8234855998307,752.8234855998307,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,9,2,38,3,,,,,,,,,,,1.8396793587174347,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,754.6878578998148,754.8923929999582,754.6878578998148,754.8923929999582,754.6878578998148,754.8923929999582,754.6878578998148,754.8923929999582,754.6878578998148,754.8923929999582,754.6878578998148,754.6878578998148,['1'],[0.39801889983937144],754.6878578998148,754.6878578998148,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,41,1,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,9,3,39,0,,,,,,,,,,,1.9669338677354709,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,756.5723856999539,756.7783085000701,756.5723856999539,756.7783085000701,756.5723856999539,756.7783085000701,756.5723856999539,756.7783085000701,756.5723856999539,756.7783085000701,756.5723856999539,756.5723856999539,['8'],[0.3236100999638438],756.5723856999539,756.5723856999539,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,,,,,,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,758.5476424000226,None,8,1.134436100255698,768.5457314001396,None,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,6,0,6,0,0,0,0,3,,,,,,,,,772.2695482000709,None,1.814629258517034,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,769.6997842998244,None,8,2.5502555002458394,769.6997842998244,None,775.3197413999587,775.5208232998848,775.3197413999587,775.5208232998848,775.3197413999587,775.5208232998848,775.3197413999587,775.5208232998848,775.3197413999587,775.5208232998848,775.3197413999587,None,['1'],[0.5142467999830842],775.3197413999587,None,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,6,0,6,0,0,1,1,1,,,,,,,,,,,1.8366733466933867,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,777.181816900149,777.383651799988,777.181816900149,777.383651799988,777.181816900149,777.383651799988,777.181816900149,777.383651799988,777.181816900149,777.383651799988,777.181816900149,777.181816900149,['1'],[0.4279956999234855],777.181816900149,777.181816900149,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,6,0,6,0,0,2,2,2,,,,,,,,,,,1.9238476953907817,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,779.0691541000269,779.2705119000748,779.0691541000269,779.2705119000748,779.0691541000269,779.2705119000748,779.0691541000269,779.2705119000748,779.0691541000269,779.2705119000748,779.0691541000269,779.0691541000269,['8'],[0.43961890041828156],779.0691541000269,779.0691541000269,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,41,1,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,6,0,6,0,0,3,3,0,,,,,,,,,,,1.8026052104208417,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,781.0443902001716,781.2459753998555,781.0443902001716,781.2459753998555,781.0443902001716,781.2459753998555,781.0443902001716,781.2459753998555,781.0443902001716,781.2459753998555,781.0443902001716,781.0443902001716,['8'],[0.41033049998804927],781.0443902001716,781.0443902001716,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,6,0,6,0,1,0,4,1,,,,,,,,,,,1.8997995991983967,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,782.8934125998057,783.0987124997191,782.8934125998057,783.0987124997191,782.8934125998057,783.0987124997191,782.8934125998057,783.0987124997191,782.8934125998057,783.0987124997191,782.8934125998057,782.8934125998057,['1'],[0.39535910030826926],782.8934125998057,782.8934125998057,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,6,0,6,0,1,1,5,2,,,,,,,,,,,1.5561122244488979,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,784.8388948999345,785.0403120997362,784.8388948999345,785.0403120997362,784.8388948999345,785.0403120997362,784.8388948999345,785.0403120997362,784.8388948999345,785.0403120997362,784.8388948999345,784.8388948999345,['8'],[0.49291109992191195],784.8388948999345,784.8388948999345,,,,,,,,,,16003,A,1,1,2022_May_11_1511,flanker-basic_v5,2021.2.3,240.87969238054995,
