middleStim,rightStim1,rightStim2,leftStim1,leftStim2,stimNum,congruent,target,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,conditions.thisRepN,conditions.thisTrialN,conditions.thisN,conditions.thisIndex,whichCondition,conditionText,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,prac_centerImg.started,prac_centerImg.stopped,prac_rightImg1.started,prac_rightImg1.stopped,prac_rightImg2.started,prac_rightImg2.stopped,prac_leftImg1.started,prac_leftImg1.stopped,prac_leftImg2.started,prac_leftImg2.stopped,prac_fixImg.started,prac_fixImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,instructMainTask_text.started,instructMainTask_text.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,instructMainTask_keyResp.started,instructMainTask_keyResp.stopped,condition_whichCondition_text.started,condition_whichCondition_text.stopped,condition_continue_text.started,condition_continue_text.stopped,condition_keyResp.keys,condition_keyResp.rt,condition_keyResp.started,condition_keyResp.stopped,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,id,counterbalance,session,run,date,expName,psychopyVersion,frameRate,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,4,0,left,0,0,0,0,0,0,0,3,,,,,,,,,,,12.989709800000128,None,12.989709800000128,None,8,0.002484199998434633,12.989709800000128,None,13.00966000000335,None,1.9198396793587174,15.082094800003688,15.289818800003559,15.082094800003688,15.289818800003559,15.082094800003688,15.289818800003559,15.082094800003688,15.289818800003559,15.082094800003688,15.289818800003559,15.082094800003688,None,['1'],[0.5478145000015502],15.082094800003688,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,1,1,2022_Apr_13_0048,flanker-basic_v5,2021.2.3,240.4932998612919,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,1,1,right,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,1.8286573146292584,17.0668977000023,17.269286800001282,17.0668977000023,17.269286800001282,17.0668977000023,17.269286800001282,17.0668977000023,17.269286800001282,17.0668977000023,17.269286800001282,17.0668977000023,17.0668977000023,['8'],[0.4081517000013264],17.0668977000023,17.0668977000023,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,1,1,2022_Apr_13_0048,flanker-basic_v5,2021.2.3,240.4932998612919,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,2,1,left,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,1.7845691382765532,18.93869480000285,19.138839200000803,18.93869480000285,19.138839200000803,18.93869480000285,19.138839200000803,18.93869480000285,19.138839200000803,18.93869480000285,19.138839200000803,18.93869480000285,18.93869480000285,['1'],[0.35868009999830974],18.93869480000285,18.93869480000285,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,1,1,2022_Apr_13_0048,flanker-basic_v5,2021.2.3,240.4932998612919,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,3,0,right,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,1.5891783567134268,20.79170210000302,20.994854600001418,20.79170210000302,20.994854600001418,20.79170210000302,20.994854600001418,20.79170210000302,20.994854600001418,20.79170210000302,20.994854600001418,20.79170210000302,20.79170210000302,['8'],[0.5461225999970338],20.79170210000302,20.79170210000302,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,1,1,2022_Apr_13_0048,flanker-basic_v5,2021.2.3,240.4932998612919,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4089546000032,None,22.4089546000032,None,8,1.09699699999328,22.4089546000032,None,,,,,,,,,,,,,,,,,,,,,1,A,1,1,2022_Apr_13_0048,flanker-basic_v5,2021.2.3,240.4932998612919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.521597899998596,None,8,1.7202412999977241,23.521597899998596,None,,,,,,,,,,,,,,,1,A,1,1,2022_Apr_13_0048,flanker-basic_v5,2021.2.3,240.4932998612919,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.68961980000313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.28263049999805,None,25.28263049999805,None,8,3.474124499996833,25.28263049999805,None,28.782003500004066,None,8,1.888928799999121,28.782003500004066,None,,,,,,,,,
