middleStim,rightStim1,rightStim2,leftStim1,leftStim2,stimNum,congruent,target,whichCondition,conditionText,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_condition_loop.thisRepN,task_condition_loop.thisTrialN,task_condition_loop.thisN,task_condition_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,prac_centerImg.started,prac_centerImg.stopped,prac_rightImg1.started,prac_rightImg1.stopped,prac_rightImg2.started,prac_rightImg2.stopped,prac_leftImg1.started,prac_leftImg1.stopped,prac_leftImg2.started,prac_leftImg2.stopped,prac_fixImg.started,prac_fixImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,condition_keyResp.keys,condition_keyResp.rt,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,task_centerImg.started,task_centerImg.stopped,task_rightImg1.started,task_rightImg1.stopped,task_rightImg2.started,task_rightImg2.stopped,task_leftImg1.started,task_leftImg1.stopped,task_leftImg2.started,task_leftImg2.stopped,task_fixImg.started,task_fixImg.stopped,task_stim_keyResp.keys,task_stim_keyResp.rt,task_stim_keyResp.started,task_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,conditionComplete_key_resp.keys,conditionComplete_key_resp.rt,id,counterbalance,session,run,date,expName,psychopyVersion,frameRate,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,,,,,,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,335.20739949995186,None,8,0.6115739000961185,345.20365779998247,None,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,2,,,,,,,,,347.5807523999829,None,1.7114228456913827,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,345.8283873000182,None,8,1.735416500014253,345.8283873000182,None,350.6283463999862,350.8317487000022,350.6283463999862,350.8317487000022,350.6283463999862,350.8317487000022,350.6283463999862,350.8317487000022,350.6283463999862,350.8317487000022,350.6283463999862,None,['8'],[0.7535531999310479],350.6283463999862,None,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,41,1,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,0,,,,,,,,,,,1.783567134268537,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,352.3909199000336,352.59208929992747,352.3909199000336,352.59208929992747,352.3909199000336,352.59208929992747,352.3909199000336,352.59208929992747,352.3909199000336,352.59208929992747,352.3909199000336,352.3909199000336,['8'],[0.48311010003089905],352.3909199000336,352.3909199000336,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,1,0,1,0,0,2,2,3,,,,,,,,,,,1.874749498997996,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,354.220978599973,354.4261369999731,354.220978599973,354.4261369999731,354.220978599973,354.4261369999731,354.220978599973,354.4261369999731,354.220978599973,354.4261369999731,354.220978599973,354.220978599973,['1'],[0.4661429999396205],354.220978599973,354.220978599973,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,1,0,1,0,0,3,3,1,,,,,,,,,,,1.5751503006012024,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,356.1351482999744,356.33915699995123,356.1351482999744,356.33915699995123,356.1351482999744,356.33915699995123,356.1351482999744,356.33915699995123,356.1351482999744,356.33915699995123,356.1351482999744,356.1351482999744,['1'],[0.5638557999627665],356.1351482999744,356.1351482999744,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,,,,,,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,357.72433729993645,None,8,0.6467121000168845,367.7190586000215,None,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,,,,,,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,313.25993369997013,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,52,1,left,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,1,,,,,,,,,853.8537067000289,None,1.6062124248496994,,,,,,,,,,,,,,,,,1,,,,,,,,,,,c,164.9165706000058,846.582052599988,None,8,7.249372999998741,846.582052599988,None,856.9046714999713,857.1041291999863,856.9046714999713,857.1041291999863,856.9046714999713,857.1041291999863,856.9046714999713,857.1041291999863,856.9046714999713,857.1041291999863,856.9046714999713,None,['1'],[0.7996184999356046],856.9046714999713,None,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,53,0,right,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,0,0,0,0,0,1,1,2,,,,,,,,,,,1.9939879759519037,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,858.5592119999928,858.7646419999655,858.5592119999928,858.7646419999655,858.5592119999928,858.7646419999655,858.5592119999928,858.7646419999655,858.5592119999928,858.7646419999655,858.5592119999928,858.5592119999928,['8'],[0.5383304000133649],858.5592119999928,858.5592119999928,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,54,0,left,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,0,0,0,0,0,2,2,3,,,,,,,,,,,1.845691382765531,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,860.6026660000207,860.8072864999995,860.6026660000207,860.8072864999995,860.6026660000207,860.8072864999995,860.6026660000207,860.8072864999995,860.6026660000207,860.8072864999995,860.6026660000207,860.6026660000207,['1'],[0.4846620000898838],860.6026660000207,860.6026660000207,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,51,1,right,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,0,0,0,0,0,3,3,0,,,,,,,,,,,1.8016032064128256,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,862.49665310001,862.699108999921,862.49665310001,862.699108999921,862.49665310001,862.699108999921,862.49665310001,862.699108999921,862.49665310001,862.699108999921,862.49665310001,862.49665310001,['8'],[0.3617014999035746],862.49665310001,862.49665310001,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
None,None,None,,,,,,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,864.3044457000215,None,8,1.022211000090465,874.2984632999869,None,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,54,0,left,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,1,0,1,0,0,0,0,3,,,,,,,,,885.245075999992,None,1.8807615230460921,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,875.33464799996,None,8,9.892635000054725,875.33464799996,None,888.294037799933,888.4965975999366,888.294037799933,888.4965975999366,888.294037799933,888.4965975999366,888.294037799933,888.4965975999366,888.294037799933,888.4965975999366,888.294037799933,None,['1'],[0.5743900000816211],888.294037799933,None,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,52,1,left,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,1,0,1,0,0,1,1,1,,,,,,,,,,,1.7074148296593188,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,890.2226142999716,890.4267572999233,890.2226142999716,890.4267572999233,890.2226142999716,890.4267572999233,890.2226142999716,890.4267572999233,890.2226142999716,890.4267572999233,890.2226142999716,890.2226142999716,['1'],[0.3056749999523163],890.2226142999716,890.2226142999716,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,53,0,right,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,1,0,1,0,0,2,2,2,,,,,,,,,,,1.6012024048096192,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,891.9815555999521,892.1850009999471,891.9815555999521,892.1850009999471,891.9815555999521,892.1850009999471,891.9815555999521,892.1850009999471,891.9815555999521,892.1850009999471,891.9815555999521,891.9815555999521,"['1', '8']","[0.26468250004108995, 0.5012706000125036]",891.9815555999521,891.9815555999521,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,51,1,right,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,1,0,1,0,0,3,3,0,,,,,,,,,,,1.6452905811623246,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,893.6340197999962,893.8350199999986,893.6340197999962,893.8350199999986,893.6340197999962,893.8350199999986,893.6340197999962,893.8350199999986,893.6340197999962,893.8350199999986,893.6340197999962,893.6340197999962,['8'],[0.3894679999211803],893.6340197999962,893.6340197999962,,,,,,,,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
None,None,None,,,,,,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,895.2911813999526,None,8,2.1456191999604926,905.2859389999649,None,,,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
None,None,None,,,,,,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,421.8175014000153,1,A,1,1,2022_Apr_19_1305,flanker-basic_v5,2021.2.3,240.08335735279874,
