middleStim,rightStim1,rightStim2,leftStim1,leftStim2,stimNum,congruent,target,whichCondition,conditionText,prac_block_loop.thisRepN,prac_block_loop.thisTrialN,prac_block_loop.thisN,prac_block_loop.thisIndex,prac_trial_loop.thisRepN,prac_trial_loop.thisTrialN,prac_trial_loop.thisN,prac_trial_loop.thisIndex,task_condition_loop.thisRepN,task_condition_loop.thisTrialN,task_condition_loop.thisN,task_condition_loop.thisIndex,task_block_loop.thisRepN,task_block_loop.thisTrialN,task_block_loop.thisN,task_block_loop.thisIndex,task_trial_loop.thisRepN,task_trial_loop.thisTrialN,task_trial_loop.thisN,task_trial_loop.thisIndex,prac_blockText.started,prac_blockText.stopped,prac_reminder_text.started,prac_reminder_text.stopped,prac_reminder_keyResp.keys,prac_reminder_keyResp.rt,prac_reminder_keyResp.started,prac_reminder_keyResp.stopped,initFixation_img.started,initFixation_img.stopped,ISI,prac_centerImg.started,prac_centerImg.stopped,prac_rightImg1.started,prac_rightImg1.stopped,prac_rightImg2.started,prac_rightImg2.stopped,prac_leftImg1.started,prac_leftImg1.stopped,prac_leftImg2.started,prac_leftImg2.stopped,prac_fixImg.started,prac_fixImg.stopped,prac_stim_keyResp.keys,prac_stim_keyResp.rt,prac_stim_keyResp.started,prac_stim_keyResp.stopped,accuracy,prac_blockFeed_text.started,prac_blockFeed_text.stopped,prac_pressContinue.started,prac_pressContinue.stopped,prac_blockFeed_keyResp.keys,prac_blockFeed_keyResp.rt,prac_blockFeed_keyResp.started,prac_blockFeed_keyResp.stopped,instructMainTask_keyResp.keys,instructMainTask_keyResp.rt,condition_keyResp.keys,condition_keyResp.rt,task_blockText.started,task_blockText.stopped,task_blockReminders_keyResp.keys,task_blockReminders_keyResp.rt,task_blockReminders_keyResp.started,task_blockReminders_keyResp.stopped,task_centerImg.started,task_centerImg.stopped,task_rightImg1.started,task_rightImg1.stopped,task_rightImg2.started,task_rightImg2.stopped,task_leftImg1.started,task_leftImg1.stopped,task_leftImg2.started,task_leftImg2.stopped,task_fixImg.started,task_fixImg.stopped,task_stim_keyResp.keys,task_stim_keyResp.rt,task_stim_keyResp.started,task_stim_keyResp.stopped,blockFeedCat,task_blockFeed_text.started,task_blockFeed_text.stopped,task_blockFeed_keyResp.keys,task_blockFeed_keyResp.rt,task_blockFeed_keyResp.started,task_blockFeed_keyResp.stopped,conditionComplete_key_resp.keys,conditionComplete_key_resp.rt,id,counterbalance,session,run,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,15.442524599988246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,80.05139480000071,None,1.8056112224448897,,,,,,,,,,,,,,,,,1,,,,,,,,,,,c,16.751523599989014,78.13990270000068,None,8,1.8906676999904448,78.13990270000068,None,83.10660970000026,83.30713850000757,83.10660970000026,83.30713850000757,83.10660970000026,83.30713850000757,83.10660970000026,83.30713850000757,83.10660970000026,83.30713850000757,83.10660970000026,None,['1'],[0.5146321000065655],83.10660970000026,None,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,2,,,,,,,,,,,1.8567134268537075,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,84.96167190000415,85.16699389999849,84.96167190000415,85.16699389999849,84.96167190000415,85.16699389999849,84.96167190000415,85.16699389999849,84.96167190000415,85.16699389999849,84.96167190000415,84.96167190000415,['8'],[0.44558310000866186],84.96167190000415,84.96167190000415,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,1,,,,,,,,,,,1.782565130260521,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,86.86500700000033,87.0681928999984,86.86500700000033,87.0681928999984,86.86500700000033,87.0681928999984,86.86500700000033,87.0681928999984,86.86500700000033,87.0681928999984,86.86500700000033,86.86500700000033,['1'],[0.44010039999557193],86.86500700000033,86.86500700000033,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,41,1,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,0,,,,,,,,,,,1.6132264529058116,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,88.69593570000143,88.89575150000746,88.69593570000143,88.89575150000746,88.69593570000143,88.89575150000746,88.69593570000143,88.89575150000746,88.69593570000143,88.89575150000746,88.69593570000143,88.69593570000143,['8'],[0.48731099998985883],88.69593570000143,88.69593570000143,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,,,,,,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,90.32840670000587,None,8,16.834516300004907,100.3216614999983,None,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,41,1,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,118.14862400000857,None,1.9689378757515028,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,117.17005260000587,None,8,0.9610372000024654,117.17005260000587,None,121.19261690000712,121.39384140000038,121.19261690000712,121.39384140000038,121.19261690000712,121.39384140000038,121.19261690000712,121.39384140000038,121.19261690000712,121.39384140000038,121.19261690000712,None,['8'],[0.4534644999948796],121.19261690000712,None,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,43,0,right,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,2,,,,,,,,,,,1.5100200400801602,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,123.21854220000387,123.42074519999733,123.21854220000387,123.42074519999733,123.21854220000387,123.42074519999733,123.21854220000387,123.42074519999733,123.21854220000387,123.42074519999733,123.21854220000387,123.21854220000387,['1'],[0.39984139999432955],123.21854220000387,123.21854220000387,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,44,0,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,1,0,1,0,0,2,2,3,,,,,,,,,,,1.5771543086172344,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,124.77542060000997,124.97878330000094,124.77542060000997,124.97878330000094,124.77542060000997,124.97878330000094,124.77542060000997,124.97878330000094,124.77542060000997,124.97878330000094,124.77542060000997,124.77542060000997,"['1', '1']","[0.6402530999912415, 0.7990703999967081]",124.77542060000997,124.77542060000997,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,42,1,left,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,1,0,1,0,0,3,3,1,,,,,,,,,,,1.9208416833667334,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,126.40204270000686,126.60737359999621,126.40204270000686,126.60737359999621,126.40204270000686,126.60737359999621,126.40204270000686,126.60737359999621,126.40204270000686,126.60737359999621,126.40204270000686,126.40204270000686,None,,126.40204270000686,126.40204270000686,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,,,,,,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,128.3414380000031,None,8,1.870332899998175,138.33290160000615,None,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,,,,,,nonsocial_task_trials.xlsx,Alone,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,111.87169919999724,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,52,1,left,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,1,,,,,,,,,258.32808079999813,None,1.660320641282565,,,,,,,,,,,,,,,,,1,,,,,,,,,,,c,3.3806350999948336,255.49121020000894,None,8,2.81709700000647,255.49121020000894,None,261.3803740000003,261.5800872999971,261.3803740000003,261.5800872999971,261.3803740000003,261.5800872999971,261.3803740000003,261.5800872999971,261.3803740000003,261.5800872999971,261.3803740000003,None,['1'],[0.6337367999949493],261.3803740000003,None,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,51,1,right,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,0,0,0,0,0,1,1,0,,,,,,,,,,,1.7374749498997997,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,263.0885560000024,263.2925141000014,263.0885560000024,263.2925141000014,263.0885560000024,263.2925141000014,263.0885560000024,263.2925141000014,263.0885560000024,263.2925141000014,263.0885560000024,263.0885560000024,None,,263.0885560000024,263.0885560000024,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,53,0,right,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,0,0,0,0,0,2,2,2,,,,,,,,,,,1.6142284569138277,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,264.87481000000844,265.0755770000105,264.87481000000844,265.0755770000105,264.87481000000844,265.0755770000105,264.87481000000844,265.0755770000105,264.87481000000844,265.0755770000105,264.87481000000844,264.87481000000844,None,,264.87481000000844,264.87481000000844,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,54,0,left,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,0,0,0,0,0,3,3,3,,,,,,,,,,,1.7204408817635268,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,266.53761230000237,266.742900199999,266.53761230000237,266.742900199999,266.53761230000237,266.742900199999,266.53761230000237,266.742900199999,266.53761230000237,266.742900199999,266.53761230000237,266.53761230000237,None,,266.53761230000237,266.53761230000237,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
None,None,None,,,,,,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,268.2631812000036,None,8,0.9605150999996113,278.2584926999989,None,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/rightArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,53,0,right,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,1,0,1,0,0,0,0,2,,,,,,,,,279.84525009999925,None,1.7535070140280562,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,279.2331055000104,None,8,0.5937509999930626,279.2331055000104,None,282.89493370000855,283.0943763999967,282.89493370000855,283.0943763999967,282.89493370000855,283.0943763999967,282.89493370000855,283.0943763999967,282.89493370000855,283.0943763999967,282.89493370000855,None,None,,282.89493370000855,None,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/leftArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,54,0,left,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,1,0,1,0,0,1,1,3,,,,,,,,,,,1.655310621242485,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,284.69635939999716,284.90063299999747,284.69635939999716,284.90063299999747,284.69635939999716,284.90063299999747,284.69635939999716,284.90063299999747,284.69635939999716,284.90063299999747,284.69635939999716,284.69635939999716,None,,284.69635939999716,284.69635939999716,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,img/leftArrow.png,52,1,left,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,1,0,1,0,0,2,2,1,,,,,,,,,,,1.7985971943887775,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,286.39761260000523,286.60211420000996,286.39761260000523,286.60211420000996,286.39761260000523,286.60211420000996,286.39761260000523,286.60211420000996,286.39761260000523,286.60211420000996,286.39761260000523,286.39761260000523,None,,286.39761260000523,286.39761260000523,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,img/rightArrow.png,51,1,right,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,1,0,1,0,0,3,3,0,,,,,,,,,,,1.5390781563126252,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,288.24666270001035,288.4510069000098,288.24666270001035,288.4510069000098,288.24666270001035,288.4510069000098,288.24666270001035,288.4510069000098,288.24666270001035,288.4510069000098,288.24666270001035,288.24666270001035,None,,288.24666270001035,288.24666270001035,,,,,,,,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
None,None,None,,,,,,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,289.7902940000058,None,8,1.5482487000117544,299.7874723999994,None,,,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
None,None,None,,,,,,social_task_trials.xlsx,Observed,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,2.554827400002978,1,A,1,1,2022_Apr_13_1137,flanker-basic_v5,2021.2.3,240.44588282530987,
